Activity Period,Activity Period Start Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,data_as_of,data_loaded_at
200206,2002/06/01,Vanguard Airlines,NJ,Vanguard Airlines,NJ,Domestic,US,Enplaned,Other,Terminal 1,B,5581,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,10805,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,11476,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,34672,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,35742,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Aeroflot Russian International Airlines,,Aeroflot Russian International Airlines,,International,Europe,Deplaned,Other,International,G,1907,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Aeroflot Russian International Airlines,,Aeroflot Russian International Airlines,,International,Europe,Enplaned,Other,International,G,1648,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 1,B,28723,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 1,B,29392,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,A,5688,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,A,4843,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,11513,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,9721,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,33945,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,39993,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Thru / Transit,Other,International,A,5775,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Other,International,A,8939,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Other,International,A,9866,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Thru / Transit,Other,International,A,263,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,5743,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,7764,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Thru / Transit,Other,International,A,2415,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Deplaned,Other,International,G,6243,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Enplaned,Other,International,G,6542,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,131005,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,138327,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,4751,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,4762,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,4795,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,4682,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,15428,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,14372,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,8884,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,9898,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10449,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8462,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Corsairfly,SS,Corsairfly,SS,International,Europe,Deplaned,Other,International,A,5595,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Corsairfly,SS,Corsairfly,SS,International,Europe,Enplaned,Other,International,A,5522,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,82593,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,78982,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,12132,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,10431,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,10906,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,10745,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,12261,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,11932,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,1508,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,1394,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,9712,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,9755,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,7970,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,6918,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,7361,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,5962,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,18551,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,17895,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Mesa Airlines,YV,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,712,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Mesa Airlines,YV,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,1238,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Deplaned,Other,International,G,9931,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,International,G,10584,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Other,Terminal 1,A,3116,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 1,A,3044,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,National Airlines,N7,National Airlines,N7,Domestic,US,Deplaned,Other,Terminal 1,B,21613,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,National Airlines,N7,National Airlines,N7,Domestic,US,Enplaned,Other,Terminal 1,B,24035,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Other,Terminal 1,C,56841,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Other,Terminal 1,C,56787,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Deplaned,Other,International,A,9680,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Enplaned,Other,International,A,7749,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Omni Air International,OY,Omni Air International,OY,Domestic,US,Deplaned,Other,Terminal 1,B,2221,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Omni Air International,OY,Omni Air International,OY,Domestic,US,Enplaned,Other,Terminal 1,B,2098,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,11377,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,9493,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,18136,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,15891,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,54719,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,54928,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 1,A,1912,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 1,A,1710,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,G,4646,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,G,5295,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,A,52296,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,A,53988,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,US Airways,US,US Airways,US,Domestic,US,Deplaned,Low Fare,Terminal 1,B,37787,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,US Airways,US,US Airways,US,Domestic,US,Enplaned,Low Fare,Terminal 1,B,36074,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,49214,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,47357,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,33345,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,31592,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,1005,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,544893,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,544762,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,17231,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,69940,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,57926,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,4554,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,9519,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,9640,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,867,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,14396,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,International,G,15231,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,31948,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,27844,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,1429,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,3691,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,3864,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,124,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Vanguard Airlines,NJ,Vanguard Airlines,NJ,Domestic,US,Deplaned,Other,Terminal 1,B,5540,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Vanguard Airlines,NJ,Vanguard Airlines,NJ,Domestic,US,Enplaned,Other,Terminal 1,B,5686,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,11766,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200207,2002/07/01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,11004,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200208,2002/08/01,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,38525,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200208,2002/08/01,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,37526,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200208,2002/08/01,Aeroflot Russian International Airlines,,Aeroflot Russian International Airlines,,International,Europe,Deplaned,Other,International,G,1872,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200208,2002/08/01,Aeroflot Russian International Airlines,,Aeroflot Russian International Airlines,,International,Europe,Enplaned,Other,International,G,1294,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200208,2002/08/01,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 1,B,32006,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200208,2002/08/01,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 1,B,31531,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200208,2002/08/01,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,A,6481,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200208,2002/08/01,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,A,5428,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200208,2002/08/01,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,10938,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200208,2002/08/01,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,10072,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200208,2002/08/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,38125,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200208,2002/08/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,43678,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200208,2002/08/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Thru / Transit,Other,International,A,6020,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200208,2002/08/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Other,International,A,10565,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
