Activity Period,Activity Period Start Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,data_as_of,data_loaded_at
201606,6/1/16,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,22680,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,23310,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,11991,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,13629,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,8753,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,7031,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,7237,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,7291,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,12700,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,15294,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,176,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,129,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,1812,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,2021,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,168207,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,166942,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,1317,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,6188,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,7642,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,151564,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,151095,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,57,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,9714,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,10164,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,6180,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,6367,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,5277,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,5512,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,9031,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,8848,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,17459,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,21918,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,287773,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,305620,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,62,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,410861,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,406075,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,75,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,85350,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,90691,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,7208,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,6138,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,361,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,273,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,International,Canada,Thru / Transit,Other,International,G,1,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,8499,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,3859,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,9725,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,15958,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,38694,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,46142,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,25898,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,6518,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,1370,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,19514,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,213718,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,222762,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,5750,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,6358,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,13899,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,15381,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,WOW Air,WW,WOW Air,WW,International,Europe,Deplaned,Other,International,G,4288,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,WOW Air,WW,WOW Air,WW,International,Europe,Enplaned,Other,International,G,4735,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,WestJet,WS,WestJet,WS,International,Canada,Deplaned,Other,International,A,6351,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,WestJet,WS,WestJet,WS,International,Canada,Enplaned,Other,International,A,7811,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,XL Airways France,SE,XL Airways France,SE,International,Europe,Deplaned,Other,International,A,2153,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,XL Airways France,SE,XL Airways France,SE,International,Europe,Enplaned,Other,International,A,2533,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Deplaned,Other,International,G,8107,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Enplaned,Other,International,G,6901,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,14095,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,12623,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Air Berlin,AB,Air Berlin,AB,International,Europe,Deplaned,Other,International,A,6022,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Air Berlin,AB,Air Berlin,AB,International,Europe,Enplaned,Other,International,A,3870,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,54894,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,50271,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,10214,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,8131,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,25573,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,20733,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,3210,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Low Fare,International,G,188,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,2814,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,8948,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,9088,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,G,2743,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,G,2542,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,62676,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,61641,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,8879,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,7477,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Deplaned,Other,International,G,7907,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Enplaned,Other,International,G,7107,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,85963,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,84254,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,127852,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,122088,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8948,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,8030,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,21223,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,19812,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,4649,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,4559,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,22787,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,20800,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10620,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9948,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,7984,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,6063,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,6559,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,6269,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,12174,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,12031,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,14227,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,13314,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,210036,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,198847,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,18872,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,15819,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,14187,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,13703,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,7204,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,6874,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,36749,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,36661,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,16863,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,17415,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,7258,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6214,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,2262,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,2227,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,66273,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,63242,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,G,277,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,G,124,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,15279,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,12116,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,10803,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,9753,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,24198,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,22921,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,14675,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,13403,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,8226,1/20/26 14:01,1/22/26 15:02
201607,7/1/16,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,8468,1/20/26 14:01,1/22/26 15:02
