,Year,Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
214,1999,1999-08-01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,Terminal 2,D,16117
215,1999,1999-08-01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,Terminal 2,D,15546
216,1999,1999-08-01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,2482
217,1999,1999-08-01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,2180
218,1999,1999-08-01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,50065
219,1999,1999-08-01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,46152
220,1999,1999-08-01,Sobelair Airlines,,Sobelair Airlines,,International,Europe,Deplaned,Other,Terminal 2,D,880
221,1999,1999-08-01,Sobelair Airlines,,Sobelair Airlines,,International,Europe,Enplaned,Other,Terminal 2,D,778
222,1999,1999-08-01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,A,38281
223,1999,1999-08-01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,A,38050
224,1999,1999-08-01,Star Air,S6,Star Air,S6,Domestic,US,Deplaned,Other,Terminal 1,A,48
225,1999,1999-08-01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 3,E,2903
226,1999,1999-08-01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 3,E,2823
227,1999,1999-08-01,Swissair,SR,Swissair,SR,International,Europe,Deplaned,Other,Terminal 2,D,4775
228,1999,1999-08-01,Swissair,SR,Swissair,SR,International,Europe,Enplaned,Other,Terminal 2,D,4727
229,1999,1999-08-01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,Terminal 2,D,4540
230,1999,1999-08-01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,Terminal 2,D,3542
231,1999,1999-08-01,TWA,TW,TWA,TW,Domestic,US,Deplaned,Other,Terminal 1,B,36896
232,1999,1999-08-01,TWA,TW,TWA,TW,Domestic,US,Enplaned,Other,Terminal 1,B,37573
233,1999,1999-08-01,Tower Air,FF,Tower Air,FF,Domestic,US,Deplaned,Other,Terminal 3,E,10157
234,1999,1999-08-01,Tower Air,FF,Tower Air,FF,Domestic,US,Enplaned,Other,Terminal 3,E,10161
235,1999,1999-08-01,Trans States Airlines,AX,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,A,3694
236,1999,1999-08-01,Trans States Airlines,AX,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,A,3398
237,1999,1999-08-01,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,A,57150
238,1999,1999-08-01,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,A,55368
239,1999,1999-08-01,US Airways,US,US Airways,US,Domestic,US,Deplaned,Low Fare,Terminal 1,B,35344
240,1999,1999-08-01,US Airways,US,US Airways,US,Domestic,US,Enplaned,Low Fare,Terminal 1,B,30637
241,1999,1999-08-01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,66832
242,1999,1999-08-01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,71503
243,1999,1999-08-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,856501
244,1999,1999-08-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,846421
245,1999,1999-08-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,18872
246,1999,1999-08-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,51786
247,1999,1999-08-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,53373
248,1999,1999-08-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,518
249,1999,1999-08-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,9163
250,1999,1999-08-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,6741
251,1999,1999-08-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,378
252,1999,1999-08-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,16964
253,1999,1999-08-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,International,G,16025
254,1999,1999-08-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,International,G,211
255,1999,1999-08-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,6896
256,1999,1999-08-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,23960
257,1999,1999-08-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,17540
258,1999,1999-08-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,743
259,1999,1999-08-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,3635
260,1999,1999-08-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,4064
261,1999,1999-08-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,81
262,1999,1999-08-01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,Terminal 2,D,12242
263,1999,1999-08-01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,Terminal 2,D,12287
264,1999,1999-09-01,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,21258
265,1999,1999-09-01,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,20659
266,1999,1999-09-01,Aeroflot Russian International Airlines,,Aeroflot Russian International Airlines,,International,Europe,Deplaned,Other,Terminal 2,D,850
267,1999,1999-09-01,Aeroflot Russian International Airlines,,Aeroflot Russian International Airlines,,International,Europe,Enplaned,Other,Terminal 2,D,640
268,1999,1999-09-01,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 1,B,22207
269,1999,1999-09-01,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 1,B,20929
270,1999,1999-09-01,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,Terminal 2,D,3722
271,1999,1999-09-01,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,Terminal 2,D,4485
272,1999,1999-09-01,Air Europe,PE,Air Europe,PE,International,Europe,Deplaned,Other,Terminal 2,D,14
273,1999,1999-09-01,Air Europe,PE,Air Europe,PE,International,Europe,Enplaned,Other,Terminal 2,D,204
274,1999,1999-09-01,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,Terminal 2,D,9079
275,1999,1999-09-01,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,Terminal 2,D,9542
276,1999,1999-09-01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,33387
277,1999,1999-09-01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,36938
278,1999,1999-09-01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Thru / Transit,Other,Terminal 2,D,3821
279,1999,1999-09-01,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Other,Terminal 2,D,7232
280,1999,1999-09-01,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Other,Terminal 2,D,6580
281,1999,1999-09-01,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Thru / Transit,Other,Terminal 2,D,395
282,1999,1999-09-01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,Terminal 2,D,3992
283,1999,1999-09-01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 2,D,5161
284,1999,1999-09-01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Thru / Transit,Other,Terminal 2,D,922
285,1999,1999-09-01,Alitalia Airlines,AZ,Alitalia Airlines,AZ,International,Europe,Deplaned,Other,Terminal 2,D,5608
286,1999,1999-09-01,Alitalia Airlines,AZ,Alitalia Airlines,AZ,International,Europe,Enplaned,Other,Terminal 2,D,4468
287,1999,1999-09-01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Deplaned,Other,Terminal 2,D,4506
288,1999,1999-09-01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Enplaned,Other,Terminal 2,D,3282
289,1999,1999-09-01,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,122529
290,1999,1999-09-01,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,120397
291,1999,1999-09-01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,Terminal 2,D,3103
292,1999,1999-09-01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,Terminal 2,D,3660
293,1999,1999-09-01,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,Terminal 2,D,22657
294,1999,1999-09-01,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,Terminal 2,D,21500
295,1999,1999-09-01,Canadian Airlines,CP,Canadian Airlines,CP,International,Canada,Deplaned,Other,Terminal 3,E,4647
296,1999,1999-09-01,Canadian Airlines,CP,Canadian Airlines,CP,International,Canada,Enplaned,Other,Terminal 3,E,4792
297,1999,1999-09-01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,Terminal 2,D,5065
298,1999,1999-09-01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,Terminal 2,D,5287
299,1999,1999-09-01,Champion Air,MG,Champion Air,MG,Domestic,US,Enplaned,Other,Terminal 1,A,123
300,1999,1999-09-01,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,Terminal 2,D,4815
301,1999,1999-09-01,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,Terminal 2,D,5357
302,1999,1999-09-01,"China Eastern Airlines, Inc",,"China Eastern Airlines, Inc",,International,Asia,Deplaned,Other,Terminal 2,D,1552
303,1999,1999-09-01,"China Eastern Airlines, Inc",,"China Eastern Airlines, Inc",,International,Asia,Enplaned,Other,Terminal 2,D,1912
304,1999,1999-09-01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,95082
305,1999,1999-09-01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,95607
306,1999,1999-09-01,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,Terminal 2,D,8260
307,1999,1999-09-01,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,Terminal 2,D,8981
308,1999,1999-09-01,Finnair,AY,Finnair,AY,International,Europe,Deplaned,Other,Terminal 2,D,1359
309,1999,1999-09-01,Finnair,AY,Finnair,AY,International,Europe,Enplaned,Other,Terminal 2,D,1026
310,1999,1999-09-01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,6961
311,1999,1999-09-01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,7107
312,1999,1999-09-01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,7401
313,1999,1999-09-01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,7621
314,1999,1999-09-01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,Terminal 2,D,8171
315,1999,1999-09-01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,Terminal 2,D,8161
316,1999,1999-09-01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,Terminal 2,D,8618
317,1999,1999-09-01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,Terminal 2,D,8653
318,1999,1999-09-01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,Terminal 2,D,6822
319,1999,1999-09-01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,Terminal 2,D,7107
320,1999,1999-09-01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,Terminal 2,D,21987
321,1999,1999-09-01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,Terminal 2,D,22763
322,1999,1999-09-01,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Deplaned,Other,Terminal 2,D,8854
323,1999,1999-09-01,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,Terminal 2,D,10407
324,1999,1999-09-01,Miami Air International,GL,Miami Air International,GL,Domestic,US,Deplaned,Other,Terminal 2,D,64
325,1999,1999-09-01,Miami Air International,GL,Miami Air International,GL,Domestic,US,Enplaned,Other,Terminal 2,D,202
326,1999,1999-09-01,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Other,Terminal 1,B,2763
327,1999,1999-09-01,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 1,B,2647
328,1999,1999-09-01,National Airlines,N7,National Airlines,N7,Domestic,US,Deplaned,Other,Terminal 1,B,9554
329,1999,1999-09-01,National Airlines,N7,National Airlines,N7,Domestic,US,Enplaned,Other,Terminal 1,B,9907
330,1999,1999-09-01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Other,Terminal 1,C,60968
331,1999,1999-09-01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Other,Terminal 1,C,60775
332,1999,1999-09-01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Thru / Transit,Other,Terminal 1,C,3932
333,1999,1999-09-01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Deplaned,Other,Terminal 2,D,8729
334,1999,1999-09-01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Enplaned,Other,Terminal 2,D,8591
335,1999,1999-09-01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,Terminal 2,D,6096
336,1999,1999-09-01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,Terminal 2,D,5423
337,1999,1999-09-01,Ryan International Airlines,RD,Ryan International Airlines,RD,Domestic,US,Deplaned,Other,Terminal 2,D,9659
338,1999,1999-09-01,Ryan International Airlines,RD,Ryan International Airlines,RD,Domestic,US,Enplaned,Other,Terminal 2,D,9538
339,1999,1999-09-01,Ryan International Airlines,RD,Ryan International Airlines,RD,International,Europe,Deplaned,Other,Terminal 2,D,4526
340,1999,1999-09-01,Ryan International Airlines,RD,Ryan International Airlines,RD,International,Europe,Enplaned,Other,Terminal 2,D,4766
341,1999,1999-09-01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,Terminal 2,D,15178
342,1999,1999-09-01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,Terminal 2,D,14196
343,1999,1999-09-01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,2058
344,1999,1999-09-01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,2336
345,1999,1999-09-01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,44143
346,1999,1999-09-01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,45405
347,1999,1999-09-01,Sobelair Airlines,,Sobelair Airlines,,International,Europe,Deplaned,Other,Terminal 2,D,338
348,1999,1999-09-01,Sobelair Airlines,,Sobelair Airlines,,International,Europe,Enplaned,Other,Terminal 2,D,575
349,1999,1999-09-01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,A,33168
350,1999,1999-09-01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,A,32118
351,1999,1999-09-01,Sports Jet,,Sports Jet,,Domestic,US,Deplaned,Other,Terminal 1,A,120
352,1999,1999-09-01,Star Air,S6,Star Air,S6,Domestic,US,Deplaned,Other,Terminal 1,B,100
353,1999,1999-09-01,Star Air,S6,Star Air,S6,Domestic,US,Enplaned,Other,Terminal 1,B,115
354,1999,1999-09-01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 3,E,2417
355,1999,1999-09-01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 3,E,2377
356,1999,1999-09-01,Swissair,SR,Swissair,SR,International,Europe,Deplaned,Other,Terminal 2,D,5062
357,1999,1999-09-01,Swissair,SR,Swissair,SR,International,Europe,Enplaned,Other,Terminal 2,D,5008
358,1999,1999-09-01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,Terminal 2,D,2810
359,1999,1999-09-01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,Terminal 2,D,2267
360,1999,1999-09-01,TWA,TW,TWA,TW,Domestic,US,Deplaned,Other,Terminal 1,B,28530
361,1999,1999-09-01,TWA,TW,TWA,TW,Domestic,US,Enplaned,Other,Terminal 1,B,28943
362,1999,1999-09-01,Tower Air,FF,Tower Air,FF,Domestic,US,Deplaned,Other,Terminal 3,E,6205
363,1999,1999-09-01,Tower Air,FF,Tower Air,FF,Domestic,US,Enplaned,Other,Terminal 3,E,6994
364,1999,1999-09-01,Trans States Airlines,AX,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,A,3235
365,1999,1999-09-01,Trans States Airlines,AX,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,A,2893
366,1999,1999-09-01,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,A,41737
367,1999,1999-09-01,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,A,41053
368,1999,1999-09-01,US Airways,US,US Airways,US,Domestic,US,Deplaned,Low Fare,Terminal 1,B,32116
369,1999,1999-09-01,US Airways,US,US Airways,US,Domestic,US,Enplaned,Low Fare,Terminal 1,B,29236
370,1999,1999-09-01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,58513
371,1999,1999-09-01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,61077
372,1999,1999-09-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,721873
373,1999,1999-09-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,733383
374,1999,1999-09-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,12287
375,1999,1999-09-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,45352
376,1999,1999-09-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,46391
377,1999,1999-09-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,614
378,1999,1999-09-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,8190
379,1999,1999-09-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,7198
380,1999,1999-09-01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,385
